title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
Belkin 8-Port Rackmountable Omniview Pro KVM Switch with On-Screen Display,"Belkin KVM F1D108-OSD OmniView Pro 8 Port Switch SPARES - REPAIRS - UPGRADES Sells elsewhere online for MUCH MORE About This Item Acquired from the US Government. Actual item is shown. Only what is shown is included. Used unit guaranteed functional and guaranteed for 30 days. GUARANTEED FUNCTIONAL Know What You are Buying We take the time to post actual pictures of the unit you are buying We also take the time to thoroughly test the units we are selling Buy with CONFIDENCE from a reputable seller with 10 Years experience DESCRIPTION Device Type KVM switch - 8 ports - stackable Enclosure Type Rack-mountable Ports 8 x KVM port(s) KVM Local Users Qty 1 local user Keyboard / Mouse Interface PS/2 Max Resolution 1600 x 1200 Features On-Screen Display, stackable Status Indicators Port status",http://ecx.images-amazon.com/images/I/21HN9RHZ6QL._SX300_.jpg,106.01,,Electronics,Computers & Accessories,External Components,KVM Switches,,
Plextor PlexWriter 121032A 12x10x32 Internal EIDE CDRW Drive,,http://ecx.images-amazon.com/images/I/4110XNPHAXL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,Internal Optical Drives,Internal CD Drives,
Plextor 32X/12X/4X Rewritable SCSI CD-RW Drive with Software,,http://ecx.images-amazon.com/images/I/41J8WQWYMNL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,External Components,Optical Drives,CD Drives,
Cisco-Linksys USB200HA HomeLink Phoneline 10M USB Network Adapter,"Connecting your home network has never been easier! Now Linksys offers instant connectivity to multiple PCs over your home's existing telephone lines. You can network any USB-equipped Windows 98, ME or 2000 computer by connecting it to any phone line-- and there's no extra hardware to install.The HomeLink Phoneline USB Network Adapter allows you to instantly connect to a network from a USB-enabled PC, notebook PC, or even a USB hub. Connect a standard telephone cable into the adapter, install the included drivers, and go-- you'll be networked in no time. The HomeLink Phoneline 10M USB Network Adapter is bus-powered! It draws power from the host PC and requires no external power cords. Compatibility with Windows 98, ME and 2000 makes it easy for almost anyone with a USB-ready PC to connect to a HomeLink network. Easy-to-read LEDs, compact design, a 1-year warranty and free world-class technical support make it a must for any home or office.",http://ecx.images-amazon.com/images/I/411BBPNC2NL._SX300_.jpg,29.5,Linksys,Electronics,Computers & Accessories,Networking Products,Network Adapters,USB Network Adapters,
Replacement Battery Cartridge #6,,http://ecx.images-amazon.com/images/I/414JQR4GMYL._SX300_.jpg,152.17,APC,Electronics,Computers & Accessories,Laptop & Netbook Computer Accessories,Batteries,,
Samsung 900NF 19&quot; CRT Monitor,"The Samsung SyncMaster 900 NF monitor's specially designed inner curvature (Diamondtron NF CDT) provides a perfectly flat, distortion-free display.The 900 NF's screen is a generous 19 inches (18 inches viewable), with maximum resolution of 1,600 x 1,440 at 75 Hz. This monitor is plug-and-play ready. Its special antireflective treatment makes viewing easier on the eye. This monitor also offers high focus and improved legibility with high contrast. High-quality AG pitch of 0.25 millimeters delivers accurate, pixel-perfect images.Optional accessories include a value-added kit (Colorific S/W MacMaster) and multimedia speakers. The 900 NF measures 18.42 by 19.02 by 18.34 inches and weighs 52 pounds. It's IBM and Macintosh compatible and meets low-radiation safety standards (EPA/NUTEK/VESA/Energy2000).",http://ecx.images-amazon.com/images/I/51PT8ZRRHXL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
InFocus Lp425Z/435Z Replacement Lamp Metal Halide,"Don't find yourself in the dark in the middle of your business  presentation or family slide show. You'll always be prepared with the InFocus  replacement lamp for your LP425Z or LP435Z projector. The 270-watt metal halide  bulb lasts a long time, providing 1,000 hours of light. Saving you a trip to a  service professional, this lamp is easy enough to change on your own.",http://ecx.images-amazon.com/images/I/41N7HHPRPDL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Cables & Accessories,Video Projector Accessories,Lamps,
3M PF500L Privacy Plus Screen Filter (13&quot;-15&quot; Monitors),"Keeps onscreen data private with 3M's blackout privacy technology. Onscreen data is visible only to persons directly in front of the monitor; passersby see only a blank, dark screen. The filter offers privacy without blurring or distorting screen images. It reduces glare up to 95%, prevents static and dust buildup when properly grounded, and utilizes 3M patented assembly-free hanger arms. Outside dimensions measure 9.9 by 12.92 by 0.40 inches (251 x 328 x 10.2 mm); the diagonal viewing area is 14.5 inches (368 mm). The filter is warranted against defects for as long as you own your 3M Computer Filter. It cleans easily with a soft, lint-free cloth and glass cleaner.",http://ecx.images-amazon.com/images/I/21F0WNPBBZL.jpg,38.99,,Electronics,Computers & Accessories,Cables & Accessories,Monitor Accessories,Screen Filters,
APC 6-Outlet Pro 1000VA 6Min-Full Load/15Min-Half Load Line-Interactive Lan Back-Ups,"The APC Back-UPS Pro 1000 provides 670W / Pro 1000VA of backup power. This UPS has 6 protected 120V outlets to protect essential equipment from damage due to power failure or power anomalies such as surges, brownouts and power spikes. The APC Back-UPS Pro 1000 can easily support two computers, two monitors, a cable modem, router, and more.SpecificationsModel:BP1000OutputOutput Power Capacity: 670 Watts / 1000 VAMax Configurable Power: 670Watts /1000 VANominal Output Voltage: 120VOutput Connections: (6) NEMA 5-15R (Battery Backup)InputNominal Input Voltage: 120VInput Frequency: 50/60 Hz +/- 3 Hz (auto sensing)Input Connections: NEMA 5-15PCord Length: 6 feet (1.83 meters)Input voltage range for main operations: 88 - 148VTypical recharge time: 3.30hour(s)Typical Backup Time at Half Load: 18.6minutes (335 Watts)Typical Backup Time at Full Load: 6.6minutes (670 Watts)For more details, please visit:http://www.apcc.com/resource/include/techspec_index.cfm?base_sku=BP1000&amp;tab=models",http://ecx.images-amazon.com/images/I/313HEW3CTQL._SY300_.jpg,134.5,,Electronics,Computers & Accessories,Cables & Accessories,Uninterrupted Power Supply (UPS),,
Samsung 950P 19&quot; SyncMaster UltraClear Plug and Play Monitor,"Would you like to be dazzled when you look at your screen? Samsung combines plug-and-play convenience with a 19-inch screen to optimize your graphics with intense color and flat-screen technology in the SyncMaster 950P monitor. Offering crisp images without the usual curvature of other monitors, this monitor maximizes the options for advanced imaging and high-speed interactivity. This monitor also has an 18-inch viewable flat screen and innovative digital onscreen controls. It is compatible with both PCs and Macs.The Samsung SyncMaster 950P monitor features intense color saturation with 0.26-millimeter dot pitch with a maximum flicker-free resolution of 1,920 x 1,440 at 64 Hz. Samsung highlights the DynaFlat flat screen design in an invar shadow mask tube with an antireflective coating. Onscreen digital user controls adjust position, size, pincushion, linearity, pin balance, trapezoid, parallel, tilt, moir&eacute;, color temperature, color control, focus, recall, manual degauss, contrast, brightness, horizontal/vertical size/position, and zoom in/out, all of which provide practical working convenience.High-resolution capabilities, crisp focus, vivid colors, and low heat and power consumption are combined in this monitor to ensure that your important data and images are precisely displayed. This high-contrast monitor also has antistatic, antiglare, optimized glass. With solid dimensions of approximately 18 by 19 by 18 inches and weighing 47 pounds, this unit fits into most office plans. The monitor parts, labor, and picture tube are all covered by a limited three-year warranty.",http://ecx.images-amazon.com/images/I/219D06PZZML.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
Hewlett Packard 32X/8X/4X Rewritable Scsi Cd-Writer 9200I Int Drive *10/9/00*,,http://ecx.images-amazon.com/images/I/51CFXRFBD1L._SY300_.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,Internal Optical Drives,Internal CD Drives,
Epson 1MP PhotoPC 650 Digital Camera,Epson 1MP PhotoPC 650 Digital Camera,http://ecx.images-amazon.com/images/I/2195ZQ020YL.jpg,134.5,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
I-Jam Multimedia IJ-101 MP3 Player (Yellow),"An innovative portable MP3 player, I-Jam Multimedia's IJ-101, ( three inches high, and less than two inches wide), compliant with tune USB standard, is designed to playback music and other audio content downloaded from the Internet or via compact discs. Meeting the needs of multimedia and audio enthusiasts, the IJ-101 is compatible with both windows and Macintosh systems, making it a complete cross-platform device with a true plug and play experience. Because the MP3 player uses a MultiMediaCard, it can hold up to 64 MB, about two hours worth of music.",http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,134.5,,Electronics,Portable Audio & Video,MP3 Players & Accessories,MP3 Players,,
Samsung 19IN/18.0V 26MM 1600 X 1200 68Hz Ultraclear High 955SL Syncmaster Monitor,"You want a dazzling screen but you also want to save room on your desk  for personal expression. Samsung designed the Ultra Clear High 955SL SyncMaster  monitor with a shorter depth to leave more desk space. They combined that with  plug-and-play convenience in a 19-inch screen to optimize your graphics with  intense color and flat-screen technology. This monitor delivers the sharp text  and images that you expect without the usual curvature of other monitors.For designers and business owners who want to maximize their options for  advanced imaging and high-speed interactivity, the 955SL monitor features  intense color saturation in 0.26-millimeter dot pitch with a maximum  flicker-free resolution of 1,600 by 1,200 dpi at 68 Hz. Samsung highlights DynaFlat flat  screen design in an invar shadow-mask tube with antireflective coating for an  accurate picture with no visible curvature. Users can further customize their  options with innovative digital onscreen controls on the 18-inch viewable flat  screen. Onscreen digital user controls adjust position, size, linearity,  parallel, tilt, moir&eacute;, color temperature, color control, focus, recall,  contrast, brightness, horizontal/vertical size/position, zoom in/out, all of  which provide practical working convenience.High-resolution capabilities, crisp focus and vivid colors, and low heat and  power consumption are united in the 955SL displayed through Ultra Clear  optimized glass. With plug-and-play compatibility, the 955SL is compatible with  Windows (a Macintosh adapter is available by mail). With solid dimensions of  approximately 18 by 18 by 16 inches and a weight of 45 pounds, the unit fits  comfortably into most office plans. The monitor parts, labor, and picture tube  are all supported by a limited three-year warranty.",http://ecx.images-amazon.com/images/I/21D03TCF8PL.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
HP JetDirect 400N Print Server,The HP JetDirect 400N print server (MIO Internal Print Servers) provides a direct-to-network connection for HP peripherals equipped with a modular input/output (MIO) interface slot.,http://ecx.images-amazon.com/images/I/51RCP8BXSKL._SX300_.jpg,102.99,,Electronics,Computers & Accessories,Networking Products,Print Servers,,
Kensington Security Anti-Radiation Filter For 16-18 IN Monitors/High Contrast,"Prevent confidential data from being viewed.Are all eyes on your computer? Our Privacy GlareMaster? filters limit viewing range to a narrow 25 so you must stand directly in front of the screen to read it clearly while on-lookers see a blurred, cloudy picture.Main FeaturesManufacturer: Kensington Computer Products GroupManufacturer Part Number: 55295Manufacturer Website Address: www.kensington.comPackaged Quantity: 1Package Type: RetailProduct Type: Privacy Screen FilterDisplay Type Support: CRTDisplay Size Support: 16"" to 18"" CRTGlare Reduction: 95%Radiation Blocked: 99% Reduction of ELF/VLF fieldsFeatures: Anti-glare, Anti-static, Anti-radiationDimensions: 12.38"" Height x 15.38"" Width x 0.38"" DepthCompatibility: Fits Monitor Size 16""-18""Standard Warranty: Lifetime Limited",http://ecx.images-amazon.com/images/I/41494R6JDNL._SY300_.jpg,49.95,,Electronics,Computers & Accessories,Cables & Accessories,Monitor Accessories,Screen Filters,
Iomega ZipCD 31025 8x4x32 Internal EIDE CDRW Drive,"The internal EIDE Iomega ZipCD CD-RW drive delivers 32x read, 8x write,  and 4x rewrite speeds for storing 650 MB of data or 74 minutes of audio on CD.  Using 125-millisecond access times, you can organize and archive files on  standard recordable (CD-R) and rewritable (CD-RW) discs--without cluttering up  your hard drive or the network. With bundled software you can also create  personal digital photo albums, make customized audio CDs, and even record your  original music on CD-R discs and play them in your home or car stereo.Compatible with PCs running Windows 95, 98, 2000, or NT 4.0 (SP4), this internal  CD-RW drive uses an enhanced IDE (ATAPI) interface, installing in a 5.25-inch  drive bay. Iomega provides a one-year warranty.",http://ecx.images-amazon.com/images/I/31E1K4G2YAL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,Internal Optical Drives,Internal CD Drives,
Belkin Omniview Pro 4Port KVM Switch Osd Rackmountable,"With this Belkin OmniView PRO you can control 4 computers from one keyboard, monitor, and mouse!This OmniView PRO F1D104-OSD KVM switch supports resolutions up to 1600 x 1200 and is 19-inch rack mountable. In addition, it features a dedicated daisy-chaining port to cascade to 16 PCs!The F1D104-OSD features an on-screen display menu that provides a visual interface to naming and selecting computers! This Belkin OmniView PRO KVM switch is perfect for test benches or for use in server rooms!",http://ecx.images-amazon.com/images/I/31M5KQC4Q6L._SX300_.jpg,134.5,,Electronics,Computers & Accessories,External Components,KVM Switches,,
Epson Photopc 850Z Digital Camera 6X Zoom,,http://ecx.images-amazon.com/images/I/21995A01D1L.jpg,134.5,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
Creative PC-DVD Encore 12X DVD-ROM with Dxr3 Decoder ( ENCORE12X ),Creative Encore DXR3 PCI DVD Decoder Card CT7230 Cable not included,http://ecx.images-amazon.com/images/I/5133CXDT97L._SX300_.jpg,35,,Electronics,Computers & Accessories,Computer Components,Internal Optical Drives,Internal DVD Drives,
Intel Pentium III P3 733 FCPGA 256KB L2 Cache 133Mhz FSB Flip Chip,RB80526PZ733256 INTEL Intel Pentium III 733MHz 133MHz FSB 256KB L2 Cache Socket 370 Pr,http://ecx.images-amazon.com/images/I/51-rRUSY3GL._SY300_.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,CPU Processors,,
Kingston Technology CF/128 128MB Compactflash Card ( CF/128   ) (Retail Package),You'll find a Kingston Flash Memory card for almost every digital camera  notebook PC  PDA or other multimedia device that uses Flash Memory. Manufactured to exact industry standards  Kingston's Flash Memory cards are fully compatible with digital products that use Flash Memory technology.,http://ecx.images-amazon.com/images/I/41acTCrqsQL._SX300_.jpg,14.6,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,CompactFlash Cards,
Samsung 170MP 17in LCD Monitor,"Why have two monitors taking up space when only one can serve so many purposes? The Samsung SyncMaster 170MP is both a multifunction, high-performance TFT LCD and a fully functioning TV. It features a full 17-inch viewable, flicker-free screen with a maximum 1,200 x 1,024 resolution, 400:1 contrast ratio, and 200cd/m2 of brightness--all combining to deliver crisp, sharp images with impressively rich colors.Installation is easy through a D-sub input connector, while the included Colorific color-matching software helps get your monitor's color settings right the first time. Plus, the 170MP easily detaches from its base and is wall-mountable, freeing up desktop space completely.When you're not using your computer, the 170MP serves as a video monitor with a built-in TV tuner and inputs for RCA video and audio, S-Video, and CATV/antenna. Enjoy picture-in-picture capability and rich sound from built-in multimedia speakers.The 170MP emits very little electromagnetic radiation, earning it NUTEK and TCO 95 certification. It is available in a stylish metallic silver color and weighs less than 15 pounds. The 170MP also comes backed with a generous three-year warranty on parts and labor.",http://ecx.images-amazon.com/images/I/51EGFNJW05L._SY300_.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
Hewlett Packard JetDirect 500X Series External Print Server,"Printer Accessories, Hewlett Packard, JetDirect 500X , HP JetDirect 500X ENET 10/100-TX, J3265A-ABA",http://ecx.images-amazon.com/images/I/11JNQSGQRAL.jpg,175,HP,Electronics,Computers & Accessories,Networking Products,Print Servers,,
Hewlett Packard Jetdirect 600N Enet Eio 10Bt Rj45,This is an internal 10Base-T Ethernet card for LaserJet 4000,http://ecx.images-amazon.com/images/I/1116FCS0N2L.jpg,31,HP,Electronics,Computers & Accessories,Cables & Accessories,Cables & Interconnects,Ethernet Cables,
Plantronics Supra Binaural Headset with Noise Cancelling Microphone,Noise Canceling Binaural Supra- Binauralover-the-head headset- Binaural (covers both ears)- Quick disconnect (PL-M22 or PL-P10 adapter required)- Flexible foam earpieces- Clothing clip- Noise canceling microphone- Adjustable headband- BlackADDITIONAL/REPLACEMENT PARTS:PL-10778-00: Cord clip kitPL-15729-05: Ear cushion kitPL-17876-02: Headband stiffener kitPL-18015-01: Headband assyPL-21846-03: Extension cordPL-24316-01: Windscreen kit PL-43220-01: Clothing clipPL-45673-01: 10'Flat cablePL-40705-01: Value pack (Supra NC H51N H61N)PL-61871-01: Ear cushion,http://ecx.images-amazon.com/images/I/41SNV7BF6TL._SY300_.jpg,12.68,,Electronics,Computers & Accessories,Cables & Accessories,Headsets & Microphones,PC Headsets,
Okidata Pacemark 3410 9-Pin 550Cps Wide Par/Ser 120V Epson/IBM,"Dot Matrix Printers, Okidata, Pacemark 3410 240x216 9-PIN 550CPS Printer, 61800801",http://ecx.images-amazon.com/images/I/41P73GDRG2L._SX300_.jpg,134.5,Oki Data,Electronics,Accessories & Supplies,Audio & Video Accessories,Cables & Interconnects,Video Cables,HDMI Cables
"Belkin Cat-5e Patch Cable (Blue, 2 Feet)","This Belkin RJ45 Category-5e patch cable is perfect for use with 10/100 Base-T networks. It exceeds the performance requirement of Category-5e, and features 50-micron gold plated connectors to insure clean and clear transmission. Belkin backs this cable with a lifetime guarantee.",http://ecx.images-amazon.com/images/I/41G2XF5BWJL._SX300_.jpg,4.78,BELKIN,Electronics,Computers & Accessories,Cables & Accessories,Cables & Interconnects,Ethernet Cables,
Motorola TalkAbout T6300 AA 2-Mile 14-Channel FRS Two-Way Radio (Smoke Black),"The Motorola TalkAbout T6300 brings together a rugged, ergonomic design  with lots of two-way radio features. This Family Radio Service radio has 14  channels with 38 privacy codes and up to a 2-mile range. Eight weather channels  provide up-to-the-minute reports and alerts of weather conditions.Other features include Eavesdrop Reducer with three scramble settings and a  channel scan with a programmable scan list. You also get a clock, alarm, and  stopwatch with a lap timer. This radio is rechargeable ready (when used with the  optional NiMH battery upgrade kit), is CommPort compatible, and has an  accessory-ready single-pin jack.The T6300 comes with a belt clip and manual and runs on three AA batteries (not  included).",http://ecx.images-amazon.com/images/I/41PEB25SYNL._SY300_.jpg,134.5,,Electronics,Portable Audio & Video,CB & Two-Way Radios,Two-Way Radios,,
Apex 1X16- 16 Port KVM Outlook Console Switch With Oscar Gui,16port Outlook KVM mw,http://ecx.images-amazon.com/images/I/116B41W155L.jpg,134.5,,Electronics,Computers & Accessories,External Components,KVM Switches,,
Wacom Intuos 6 X 8&quot; USB Tablet with Intuos Pen/Painter Classic,,http://ecx.images-amazon.com/images/I/51nDl97gr6L._SY300_.jpg,175.99,,Electronics,Computers & Accessories,Cables & Accessories,Input Devices,Graphics Tablets,
Fellowes Privacy Filter 16/17 In Anti-Static Anti-Rad Glare Screen,Fellowes Privacy Glare Filter 9389201 Screens & Filters,http://ecx.images-amazon.com/images/I/21GPDV82N5L.jpg,53.99,Fellowes,Electronics,Computers & Accessories,Cables & Accessories,Monitor Accessories,Screen Filters,
Samsung Dynaflat Syncmaster 955DF 19&quot; CRT Monitor,"You want dependability, control, and dazzling screen color and images. Samsung designed the Ultra Clear High 955Df FS SyncMaster monitor to combine plug-and-play convenience in a 19-inch screen to optimize your graphics with intense color and flat-screen technology. Samsung has created a flat screen with no visible curvature that produces the images that you expect without the usual distortion of other monitors.For designers and business owners who want to maximize their imaging and high-speed interactivity with an 18-inch viewable flat screen, the 955Df FS monitor features an intense color saturation in 0.20-millimeter dot pitch with 1,600 x 1,200 resolution at 68 Hz. This monitor delivers flicker-free, high-resolution brightness and contrast. Samsung highlights the DynaFlat flat screen design in an invar shadow-mask tube with antireflective coating. Onscreen digital user controls adjust position, size, moir&eacute;, color temperature (in100-degree increments in Kelvin), color control, focus, recall, contrast, brightness, horizontal/vertical size/position, zoom in/out, and language use, providing practical working convenience and renowned results.High-resolution capabilities, crisp focus, vivid colors, and low heat and power consumption are united in the Samsung Df FS SyncMaster. With plug-and-play compatibility, the 955Df FS is compatible with Windows and Macintosh operating systems. The monitor parts, labor, and picture tube are all supported by a limited three-year warranty.",http://ecx.images-amazon.com/images/I/41TVW5YK92L._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
Belkin 6ft Mini Stereo Extension 3.5MM Stereo Plug M/F (Discontinued by Manufacturer),"Featuring 3.5mm nickel-plated plugs, the Mini-Stereo Extension Cable lets you connect portable audio equipment with mini-stereo jacks, including portable CD players, tape players, CD sound cards, and multimedia speakers. It extends your playing distance by up to six feet. Simply connect one end of the Cable into the mini-stereo jacks of your portable audio component, and the other to your existing cable.",http://ecx.images-amazon.com/images/I/41CH7X5M4PL._SX300_.jpg,4.62,BELKIN,Electronics,Accessories & Supplies,Audio & Video Accessories,Cables & Interconnects,Audio Cables,RCA Cables
3Com Networking Gigabit Etherlink Server Nic 1000 MBPS  PCI,3COM 3C985B-SX Network Interface Card 1 Port 1 Gbps 1000 Base-SX Gigabit Ethernet Network Adapter Plug in Card,http://ecx.images-amazon.com/images/I/518BQPQCPEL._SX300_.jpg,47.99,3Com,Electronics,Computers & Accessories,Computer Components,Network Cards,,
APC RBC7 Replacement Battery Cartridge No 7,,http://ecx.images-amazon.com/images/I/41y6B4C9HiL._SY300_.jpg,164.82,APC,Electronics,Computers & Accessories,Laptop & Netbook Computer Accessories,Batteries,,
Hitachi 19IN/18.0V 22MM 1600X1200 75Hz Cm771 Ergo Flat,"Compatible with Macs and PCs, Hitachi's attractively priced CM771 Ergo Flat 19-inch monitor has a base depth of 17.7 inches, comparable to most 17-inch monitors. Its 18 inches of viewable screen and 1,600 x 1,200 maximum resolution combine with 0.22-millimeter horizontal dot-pitch and an invar shadow mask tube to bring you sharp images with reduced glare and distortion. Easymenu onscreen controls provide intuitive digital adjustment of more than 20 functions including color temperature, brightness, and contrast. The CM771 has one of the lowest power-consumption rates of any CRT monitor and is TCO 99 and EPA Energy Star compliant. It's backed by a one-year limited warranty.",http://ecx.images-amazon.com/images/I/51TWBRTRZQL._SX300_.jpg,134.5,,Electronics,Computers & Accessories,Monitors,,,
Intel Pentium III P3 750Mhz/256Kb/100Mhz 750E Coppermine FSB Slot 1 Processor,Pentium III 750MHZ SL1 256K 100FSB SL456 Retail. High quality components. Satisfaction ensured. Designed to suit any budget.,http://ecx.images-amazon.com/images/I/31QVzEkDz8L.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,CPU Processors,,
Belkin 1000ft Bulk Gigabit Fast Cat6 Solid 24Awg PVC White Fast Cat6,Belkin Cat6 Patch Cable A7L704-1000-WHT 711,http://ecx.images-amazon.com/images/I/31TF4KFXHEL._SX300_.jpg,143.87,,Electronics,Computers & Accessories,Cables & Accessories,Cables & Interconnects,Ethernet Cables,
Kodak CDR Recorder Media 650MB 74Min W/Jewel Case W/Infoguard,,http://ecx.images-amazon.com/images/I/21N0BFS7MYL.jpg,9.24,,Electronics,Accessories & Supplies,Blank Media,CD-R Discs,,
Motorola TalkAbout T6320 AA 2-Mile 14-Channel FRS Two-Way Radio,"The Motorola TalkAbout T6320 features an outdoor gear package with  built-in altimeter, barometer, and digital compass. This liquid lime Family  Radio Service radio has 14 channels with 38 privacy codes and up to a 2-mile  range. Eight weather channels provide up-to-the-minute reports and alerts of  weather conditions.Other features include Eavesdrop Reducer with three scramble settings; channel  scan with a programmable scan list; and a clock, alarm, and stopwatch with a lap  timer. This radio has an accessory-ready single-pin jack and is compatible with  CommPort.The T6320 runs on three AA alkaline batteries (not included). This radio also  comes with a belt clip and user manual.It is covered by a one-year warranty.",http://ecx.images-amazon.com/images/I/419NKRAN06L._SY300_.jpg,134.5,,Electronics,Portable Audio & Video,CB & Two-Way Radios,Two-Way Radios,,
Intel 440Bx Dual Slot1 Upto 1GB Atx 3PCI 1ISA 1Sh Lan Uw Un,,http://ecx.images-amazon.com/images/I/2163W3GFM6L.jpg,134.5,,Electronics,Computers & Accessories,Computer Components,Motherboards,,
"Pretec DC-530 0.3MP Digital Camera, PC Camera, MP3 Player, Voice Recorder","You've decided that it's time to get a new electronic gadget--but which one? A digital camera sounds exciting, but an MP3 player would be fun, too. Of course, having a Webcam for videoconferencing might be neat, and, if you're a student, a digital voice recorder would be useful for taping lectures. With so many options, which should you choose? Thanks to Pretec, your decision-making worries are over. With the DC-530, you get all four devices in one cute pocketsize package.The instruction manual is quite thin, but the controls are intuitive and well arranged, so most users will probably never even glance at the directions. A power button, shutter release, and mode dial are located on the top of the unit, and there's a four-way rocker switch on the front, next to the LCD status display.Judging by the ""DC"" in the model name, it seems that Pretec considers the digital camera to be the most important of the camera's functions. Its 640 x 480 CMOS sensor, fixed-focus lens, automatic built-in flash, and optical viewfinder are all pretty standard fare for entry-level digital cameras. Images can be stored either in the 2 MB of internal memory or on the included 32 MB Type I CompactFlash card (which also holds MP3 music files). At this price, you don't get an LCD display for previewing and reviewing your shots, but there is a small LCD panel that lets you know how many shots are remaining, flash status, etc. Strangely, this panel is placed on the front of the camera, so you'll have to point the camera at yourself each time you want to check if the flash is on or see how many shots you have left.To share your photos with others, you can either view them on a TV (the connecting cable is included) or transfer them to your home computer. Image transfer is quick, thanks to the USB connection. Image quality is acceptable--not particularly detailed, but with reasonable color reproduction. The fixed-focus lens means you don't have to worry about blurry snapshots, though the lens doesn't deal well with close-ups. With a resolution of 640 x 480, the images will look OK as e-mailed pictures or Web-based photos, but even 4-by-6-inch prints will be unacceptably fuzzy. As with the Polaroid i-zone or a disposable camera, this is a camera you use to capture memories, not to become the next Ansel Adams. With the exception of the flash (which can be switched between ""auto"" and ""off""), every other function on the camera is preset or automatic: just point and shoot.Twist the mode knob to MP3, and you're ready to start listening to music. Depending upon recording quality, MP3 files require more or less 1 MB of memory per minute, so the camera's 32 MB card gives you around a half-hour of music. If you're hoping to bring more songs along, you can either record at a lower quality or purchase an additional memory card. The unit uses standard Type I CompactFlash cards, which are available in capacities of up to 256 MB. With the included software, song transfer was speedy and drag-and-drop simple. Though most of the other combination digital camera/MP3 players employ copy protection that forces owners to use proprietary software and cables to transfer files, the Pretec will also play CompactFlash cards that were recorded on a dedicated card reader/writer--there seems to be no copy protection at all, making it much easier for people to transfer files to and from the player.Like the digital camera, the MP3 player is quite basic, letting listeners adjust the volume, play, pause, rewind, and fast forward. You won't find any advanced features like shuffle, repeat, or tone adjustment. In MP3 mode, even the LCD display is quite basic--information is limited to volume and battery condition.When used as an audio recorder, the DC-530 saves sounds as an 8 kHz mono PCM ""wav"" file. Files take about 1 MB per minute of memory (unlike MP3 files, these aren't compressed). The recorder uses a built-in microphone, and you can play back your files through headphones or transfer them to your computer.The DC-530 comes with a comprehensive software suite, including MGI PhotoSuite III SE, Siren Jukebox Xpress, and MGI VideoWave SE. The package includes a belt-loop carrying pouch, headphones, software, two AA batteries, and cables to connect the unit to your computer and TV.Each of the four functions is pretty basic, but they work as advertised and are fun to use. For the same price as the DC-530, you could purchase a digital camera (or MP3 player, or Webcam) with more features, but taken as a whole, it's a reasonably priced and fun little gadget.Pros:All-in-one design means fewer items to tote around.Compact, lightweight, and stylish.No proprietary file formats or copy protection on MP3 player.Cons:LCD can't be seen when taking pictures.Minimal features in all modes.",http://ecx.images-amazon.com/images/I/51QV23CWKZL._SY300_.jpg,47.99,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
Sony MSA64A 64 MB Memory Stick Media,"Extremely compact and only 0.14 ounces in weight, this Sony Memory Stick offers outstanding data storage. This revolutionary medium is ideal for transferring data to a host of connected multimedia devices, and boasts a storage size of 128 MB with a write speed of 1.5 MBps and a read speed of 2.45 MBps.A rugged 10-pin connector ensures foolproof insertion, easy removal, and reliable connections. An erasure-prevention switch helps prevent accidental deletions of stored data, while Original Serial Protocol ensures forward compatibility with higher-capacity models to be developed in the future.",http://ecx.images-amazon.com/images/I/11YMWDGQTML.jpg,24.95,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,Memory Sticks,
Rogar Hardwood Tripod,"0402 The tripod makes quite a statement. It can be adorned with plants and beautifully fills an empty corner in the dining room or wine cellar. All Rogar products are proudly crafted in Virginia, USA, and carry a one-year limited warranty.",http://ecx.images-amazon.com/images/I/310SV8NH5GL._SY300_.jpg,71.75,Rogar,Electronics,Camera & Photo,Tripods & Monopods,Complete Tripods,,
