title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
Viking 128 MB Secure Digital Card (SD128M-P),"The Viking Interworks SD128M 128 MB SecureDigital card increases the number of images you can shoot with your digital camera, music you can hold for your MP3 player, or files you can store with your PDA.The SD128M is guaranteed compatible with these devices and the comprehensive install guide will walk you through the effortless installation. Furthermore, it is backed by a 5 year warranty to make your purchase worry free. Viking Interworks is able to guarantee compatibility and offer such an extensive warranty because the Viking Interworks team has formed a strategic relationship with dozens of device manufacturers. Through these relationships, we are able to design, manufacture, and test our products before the latest devices are even released.Finding the correct memory for your computing system is the most important step in purchasing computer memory. At Viking Interworks we design, manufacture, and test our modules to meet or exceed the specifications listed by the manufacturer. Viking Interworks maintains an extensive database of thousands of computers, laptops, desktops, notebooks, digital cameras, and PDAs to help you find this form fit solution to meet your needs. In the rare instance you aren't able to locate the specific device you wish to upgrade, please email us the appropriate information and we will be happy to help.Viking Interworks manufacturers only the highest quality products using only high-quality components, adhering to strict quality control guidelines, certified testing processes, and design specifications. Providing this form fit solution enables faster loading, faster graphics rendering, and less computer errors. Viking's high quality components guarantee flawless operation, even under the harshest conditions and install is a snap with Viking's comprehensive install guide or toll free tech support.",http://ecx.images-amazon.com/images/I/51S3DSF6F9L._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
HP Photosmart 935XI 5.3MP Digital Camera with Camera Dock,,http://ecx.images-amazon.com/images/I/41HJV58JRPL._SX300_.jpg,,,Electronics,Camera & Photo,Digital Cameras,Point & Shoot Digital Cameras,,
Viking CF64M-P 64 MB CompactFlash Card,,http://ecx.images-amazon.com/images/I/51J39BSYSYL._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,CompactFlash Cards,
JVC CB-A99 Camcorder Bag for the GRD250/270,Features include:Medium sized black nylon carrying bag is compatible with all digital camcordersMain compartment with internal dividers/2 side pockets - all with snap closureInterior dimensions: 9 1/2 x 6 3/4 x 3 1/2 (240 x 170 x 90mm)Supplied with shoulder strap,http://ecx.images-amazon.com/images/I/517D39X937L._SX300_.jpg,49.99,,Electronics,Camera & Photo,Accessories,Batteries & Chargers,Batteries,Camcorder Batteries
ATLANTIC POD60C72 CD Pod,HOLDS 60 CDS OR 58 CDS & 2 INDEX CARDS  DATA PROTECTION: MIRROR-SMOOTH COMPARTMENTS HOLD CDS ONLY BY THE EDGES REUSABLE CATEGORY LABELS & INDEX CARDS FOR PERFECT ORGANIZATION  RAPID ACCESS THERMOPLASTIC BODY SOFT ELASTOMER THERMOPLASTIC HANDLES & NON-SLIP FEET  DIM: 5.9"H X 11.3"W X 5.6"D,http://ecx.images-amazon.com/images/I/41R4H32B3ZL._SX300_.jpg,,,Electronics,Accessories & Supplies,Audio & Video Accessories,Media Storage & Organization,Disc Storage Wallets,
Viking 512 MB SECURE DIGITAL CARD SD512M-P,,http://ecx.images-amazon.com/images/I/41JB1ZRB1RL._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Motorola 56320 Earpiece w/ Boom Microphone for Talkabout (Discontinued by Manufacturer),"Plug in with this handy headset and boom microphone and keep your radio where it's most comfortable: clipped to your belt. This single-earpiece headset is PTT- (push-to-talk) and vox (voice-activation)-compatible so you can talk and listen, hands-free, with your Motorola TalkAbout 270, 280, T289, T5300, T5320, T5400, T5410, T5420, T5600, T5620, T5700, T5720, T5800, T5820, T6200, T6210, T6220, T6250, T6300, T6310, T6320, T6400, and T7200 Series radios.Further, the headset is PTT-only compatible--meaning you can talk at the push of a button and listen in all cases with the TalkAbout T5100, T5200, and fr50 and fr60 radios, which are not vox-capable. The headset is designed for great sound, even in noisy environments.What's in the BoxHeadset and a user's manual.",http://ecx.images-amazon.com/images/I/319SFHXK8RL._SY300_.jpg,7.42,Motorola,Electronics,Portable Audio & Video,CB & Two-Way Radios,Accessories,Headsets & Microphones,
Viking 256 MB Secure Digital Card (SD256M-P),"Go to the Memory Finder tosee a listingof the digital cameras, PDAs, MP3 players, photo printers, and other products that are guaranteed compatible with this Viking product. TheMemory Findercontains an up-to-date list of the devices that work with this memory.Benefits of Adding Flash MemoryIncreased Speed: With a larger flash card you  will spend less time transferring files to or from your computer or laptop and more time taking pictures with your digital camera, listening to music on your digital audio player, or storing more information on your PDA.Increased Power:  Increasing the memory storage for your digital camera, PDA, or MP3 player will enable you to do more with a device. For example, if you are taking pictures on your digital camera using the highest resolution and highest quality setting, an image taken from a 2-megapixel camera can be as large as 6 MB. This can eat up storage space quickly, so it's easy to see the benefits of increasing your device's flash memory.Guaranteed CompatibilityIt is important to purchase memory that is guaranteed to be compatible with a device because of the man y subtle differences between the hundreds of brands, types, and configurations o f digital devices on the market. A product that accepts one particular brand or capacity of memory does not necessarily accept another brand or capacity--and there's nothing more frustrating than buying something you can't use.Because compatibility is so critical, Amazon has forged a strategic relation ship with Viking Components to create the Memory Finder. TheMemory Finderis a tool that can help you find memory that works with your specific product, taking the guesswork out of buying memory.Quality ProductsViking Components physically tests their flash cards  with hundreds of devices including laptops, PDAs, digital audio players, and digital cameras. When you purchase a Viking flash card, you can be assured that it will perform flawlessly with your specific device. Furthermore, Viking uses only the highest-quality components to manufacture their flash memory, which result s in fast, reliable, durable flash products.Viking Components has its own registered ISO 9000 certified facilities. ISO 9000 is a family of standards approved by the International Standards Organization that provides a framework for quality management and quality assurance. ISO authorized and accredited registrars frequently visit our ISO 9000 facilities to perform internal quality audits to verify that all quality activities comply with documented procedures and to measure the effectiveness of Viking's quality systems, including the organizational structure, responsibilities, procedures, processes, and resources for implementing quality management.Viking has established and maintains documented procedures for handling, storage, packaging, preservation, and delivery of product to ensure the highest quality and complete standardization compliance during each process. Viking's ISO 9000 certification guarantees that Viking's quality processes and standards conform to specific requirements to ensure consistency of product for customers worldwide.Superb ServiceSince 1988, Viking has built customer loyalty and long-term partnerships as the industry leader in customer service. As a result, when you purchase this item, you can expect the industry's best customer service policies including: a five-year replacement warranty, guaranteed product compatibility, 24/7 toll-free technical support, a liberal returns policy, and a 24-hour replacement policy in the unlikely event of a Viking product failure.If you have any questions about this product, please fee l free to send an e-mail to:amazoninfo@vikingsupport.com.",http://ecx.images-amazon.com/images/I/41ZGXDDD17L._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,CompactFlash Cards,
Viking 64 MB Secure Digital Card (SD64M-P),"The Viking Interworks SD64M 64 MB SecureDigital card increases the number of images you can shoot with your digital camera, music you can hold for your MP3 player, or files you can store with your PDA.The SD64M is guaranteed compatible with these devices and the comprehensive install guide will walk you through the effortless installation. Furthermore, it is backed by a 5 year warranty to make your purchase worry free. Viking Interworks is able to guarantee compatibility and offer such an extensive warranty because the Viking Interworks team has formed a strategic relationship with dozens of device manufacturers. Through these relationships, we are able to design, manufacture, and test our products before the latest devices are even released.Finding the correct memory for your computing system is the most important step in purchasing computer memory. At Viking Interworks we design, manufacture, and test our modules to meet or exceed the specifications listed by the manufacturer. Viking Interworks maintains an extensive database of thousands of computers, laptops, desktops, notebooks, digital cameras, and PDAs to help you find this form fit solution to meet your needs. In the rare instance you aren't able to locate the specific device you wish to upgrade, please email us the appropriate information and we will be happy to help.Viking Interworks manufacturers only the highest quality products using only high-quality components, adhering to strict quality control guidelines, certified testing processes, and design specifications. Providing this form fit solution enables faster loading, faster graphics rendering, and less computer errors. Viking's high quality components guarantee flawless operation, even under the harshest conditions and install is a snap with Viking's comprehensive install guide or toll free tech support.The SD64M is Optimized for use in PDAs, MP3 players, or digital cameras in fit, form, and function. The Magnuson-Moss act protects your right to use Viking Interworks memory in an appropriate computing system without voiding system or service warranties offered by the manufacturer.",http://ecx.images-amazon.com/images/I/51Q7KD8537L._SX300_.jpg,22.99,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Lexar Media 512MB SD CARD 32X HHS ( SD512-32-266 ),"Great for Storing Pictures, Music and Data Similar in size to MultiMediaCards, Lexar Media Secure Digital (SD) Cards are designed for use in many digital devices including digital cameras, MP3 players, PDAs, cellular phones and camcorders.  The Lexar Media SD Cards have an erasure-prevention switch to keep your data safe. When the switch is in the locked position, it will stop you from accidentally copying over or deleting data stored on your card. Now you know your data will be safe.Reliability and durability are critical to ensure your data is there when you need it. All Lexar Media SD Cards are tested and manufactured to the highest quality standard to assure you there is no need to worry about lost or missing data. With the small size and solid-state design of the SD Cards, they are perfect for mobile applications and users.",http://ecx.images-amazon.com/images/I/216F751TP5L.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Panasonic CF-AA1623AM AC Adaptor For Toughbook R1 T1 UNITS,Panasonic AC Adapter CF-AA1623AM Camera Power Adapters,http://ecx.images-amazon.com/images/I/31MUrKP6jkL._SY300_.jpg,55.14,Panasonic,Electronics,Accessories & Supplies,"Batteries, Chargers & Accessories",AC Adapters,,
Nikon N75 35MM Autofocus SLR Camera w/ 28-80MM Lens ( Silver / Black ),"Designed for budding photographers who want to advance their creative potential, the Nikon N75 autofocus SLR camera integrates sophisticated new advanced technology with Nikon's intuitive design. The N75 offers an extensive set of new and intelligent features, including an easy-to-access three-mode focus area selector switch, an all-new 25-segment matrix metering system, 12 custom functions, and three cleverly engineered Dynamic Autofocus modes that ensure crisp, sharp pictures.A large mode dial and easy-to-view LCD panel ensure easy access to exposure modes, including Auto and five Vari-Program modes, for point-and-shoot operation with professional results. A built-in Speedlight automatically pops up and fires flash when light is low or the subject is in backlighting.The N75 also features creative exposure control functions like Auto Exposure Bracketing, Exposure Compensation, Multiple Exposure and more. In addition, New On-Screen Battery/Film Indicators in the viewfinder show battery power and film supply status.The N75's five AF sensors cover a wide area, both horizontally and vertically, and it offers three modes to control the focus area selection, including closest subject priority and center subject priority. The camera allows for easier framing by placing the Focus Area Selector switch conveniently next to the right-hand thumb so that, even while taking pictures, you can adjust focus area selection.In addition to measuring the brightness and contrast of a particular scene, Nikon's exclusive 25-segment 3D matrix meter also analyzes complex exposure and lighting conditions, comparing it with an on-board database of picture-taking information that is built upon more than 30,000 actual scenes stored in the camera.",http://ecx.images-amazon.com/images/I/21PKXC1PZYL.jpg,329.95,,Electronics,Camera & Photo,Film Photography,Film Cameras,SLR Cameras,
Viking 32 MB Secure Digital Card,"Go to the Memory Finder tosee a listingof the digital cameras, PDAs, MP3 players, photo printers, and other products that are guaranteed compatible with this Viking product. TheMemory Findercontains an up-to-date list of the devices that work with this memory.Benefits of Adding Flash MemoryIncreased Speed: With a larger flash card you will spend less time transferring files to or from your computer or laptop and more time taking pictures with your digital camera, listening to musicon your digital audio player, or storing more information on your PDA.Increased Power: Increasing the memory storage for your digital camera, PDA, or MP3 player will enable you to do more with a device. For example, if you are taking pictures on your digital camera using the highest resolution and highest quality setting, an image taken from a 2-megapixel camera can be as large as 6 MB. This can eat up storage space quickly, so it's easy to see the benefits of increasing your device's flash memory.Guaranteed CompatibilityIt is important to purchase memory that is guaranteed to be compatible with a device because of the many subtle differences between the hundreds of brands, types, and configurations of digital devices on the market. A product that accepts one particular brand or capacity of memory does not necessarily accept another brand or capacity--and there's nothing more frustrating than buying something you can't use.Because compatibility is so critical, Amazon has forged a strategic relationship with Viking Components to create the Memory Finder. TheMemory Finderis a tool that can help you find memory that works with your specific product, taking the guesswork out of buying memory.Quality ProductsViking Components physically tests their flash cards with hundreds of devices including laptops, PDAs, digital audio players, and digital cameras. When you purchase a Viking flash card, you can be assured that it will perform flawlessly with your specific device. Furthermore, Viking uses only the highest-quality components to manufacture their flash memory, which results in fast, reliable, durable flash products.Viking Components has its own registered ISO 9000 certified facilities. ISO 9000 is a family of standards approved by the International Standards Organization that provides a framework for quality management and quality assurance. ISO authorized and accredited registrars frequently visit our ISO 9000 facilities to perform internal quality audits to verify that all quality activities comply with documented procedures and to measure the effectiveness of Viking's quality systems, including the organizational structure, responsibilities, procedures, processes, and resources for implementing quality management.Viking has established and maintains documented procedures for handling, storage, packaging, preservation, and delivery of product to ensure the highest quality and complete standardization compliance during each process. Viking's ISO 9000 certification guarantees that Viking's quality processes and standards conform to specific requirements to ensure consistency of product for customers worldwide.Superb ServiceSince 1988, Viking has built customer loyalty and long-term partnerships as the industry leader in customer service. As a result, when you purchase this item, you can expect the industry's best customer service policies including: a five-year replacement warranty, guaranteed product compatibility, 24/7 toll-free technical support, a liberal returns policy, and a 24-hour replacement policy in the unlikely event of a Viking product failure.If you have any questions about this product, please feel free to send an e-mail to:amazoninfo@vikingsupport.com.",http://ecx.images-amazon.com/images/I/51TZK20SBJL._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Lexar Media SD256-32-231 256 MB 32x Secure Digital (SD) Memory Card,Lexar Media High speed Secure Digital card provides 256MB of storage space and a fast 32X speed rating for fast data transfer,http://ecx.images-amazon.com/images/I/515vwDbBbOL._SY300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Lexar Media 128MB PORTABLE USB SECURE ( JDS128-266 ),,http://ecx.images-amazon.com/images/I/41sb51XOQ-L._SY300_.jpg,,,Electronics,Computers & Accessories,Data Storage,USB Flash Drives,,
Viking CF128M-P 128 MB Compact Flash,"Go to the Memory Finder tosee a listingof the digital cameras, PDAs, MP3 players, photo printers, or other products that are guaranteed compatible with this Viking product. TheMemory Findercontains an up-to-date list of the devices that work with this memory.Benefits of Adding Flash MemoryIncreased Speed: With a larger flashcard you will spend less time transferring files to or from your computer or laptop and more time taking pictures with your digital camera, listening to music on your digital audio player, or storing more information on your PDA.Increased Power: Increasing the memory storage for your digital camera, PDA, or MP3 player will enable you to do more with a device. For example, if you are taking pictures on your digital camera using the highest resolution and highest quality setting, an image taken from a 2-megapixel camera can be as large as 6 MB. This can eat up storage space quickly, so it's easy to see the benefits of increasing your device's flash memory.Guaranteed CompatibilityIt is important to purchase memory that is guaranteed to be compatible with a device because of the many subtle differences between the hundreds of different brands, types, and configurations of digital devices on the market. A product that accepts one particular brand or capacity of memory does not necessarily accept another brand or capacity--and there's nothing more frustrating than buying something you can't use.Because compatibility is so critically important, Amazon has forged a strategic relationship with Viking Components to create the Memory Finder. TheMemory Finderis a tool that can help you find memory that works with your specific product, taking the guesswork out of buying memory.Quality ProductsViking Components physically tests their flash cards with hundreds of devices including laptops, PDAs, digital audio players, and digital cameras. When you purchase a Viking flash card, you can be assured that it will perform flawlessly with your specific device. Furthermore, Viking uses only the highest quality components to manufacture their flash memory, which results in fast, reliable, durable flash products.Viking Components has its own registered ISO 9000 certified facilities. ISO 9000 is a family of standards approved by the International Standards Organization that provide a framework for quality management and quality assurance. ISO authorized and accredited registrars frequently visit our ISO 9000 facilities to perform internal quality audits to verify that all quality activities comply with documented procedures and to measure the effectiveness of Viking's quality systems, including the organizational structure, responsibilities, procedures, processes and resources for implementing quality management.Viking has established and maintains documented procedures for handling, storage, packaging, preservation and delivery of product to ensure the highest quality and complete standardization compliance during each process. Viking's ISO 9000 certification guarantees that Viking's quality processes and standards conform to specific requirements to ensure consistency of product for customers worldwide.Superb ServiceSince 1988, Viking has built customer loyalty and long-term partnerships as the industry leader in customer service. As a result, when you purchase this item you can expect the industry's best customer service policies including: a 5-year replacement warranty, guaranteed product compatibility, 24/7 toll free technical support, a liberal returns policy, and a 24-hour replacement policy in the unlikely event of a Viking product failure.If you have any further questions about this product, please feel free to send an e-mail to:amazoninfo@vikingsupport.com.",http://ecx.images-amazon.com/images/I/41YFS5H3X6L._SX300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,CompactFlash Cards,
Lexar Media 1 GB 4X Compact Flash Memory Card (CF1GB-231) (Retail Package),High capacity compact flash provides 1GB of storage for all your digital image needs.  Speed rated at 4X.,http://ecx.images-amazon.com/images/I/51N4A8P503L._SY300_.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,CompactFlash Cards,
Lexar Media 256 MB Secure Digital Card 32X HHS (SD256-32-266),,http://ecx.images-amazon.com/images/I/31lwcOGNsKL.jpg,,,Electronics,Computers & Accessories,Cables & Accessories,Memory Cards,SD & SDHC Cards,
Sharp Aquos LC-37HV4U 37-Inch HD-Ready Flat-Panel LCD TV,"Amazon.com Product Description Do it with quality, do it in style. Make the move to widescreen, flat-panel elegance with Sharp's 37-inch, HDTV- and PC-compatible LC-37HV4U Advanced Super View LCD television. Part of Sharp's stylish AQUOS line, the 1,366 x 768-resolution LC-37HV4U offers a 16:9 aspect ratio to match favorite movies and high-definition resolution up to 720p (progressive-scan).Sharp's flat-panels are a fraction of the width of traditional CRT TVs.At a mere three inches deep, the set is perfect for wall mounting, though it comes with a table stand for desktop positioning. The set also includes detachable speakers with 10 watts per channel audio power.Sharp's ASV panel offers exceptionally wide horizontal and vertical viewing angles, so you can watch TV from anywhere in the room.The Advanced Super View screen offers exceptionally wide (170- by 170-degree) viewing angles and an extraordinary contrast ratio of 800:1 for super-black blacks. Its high brightness (430 cd/m2) ensures wide dynamic range for vivid colors, great depth, and realism. You can place it anywhere--near windows, doors, or other light sources--and its picture will remain vivid. And, with its 60,000-hour lamp life, the backlight life is long enough to give you viewing pleasure for many years. A built-in 181-channel tuner lets you plug your cable TV right into the LC-37HV4U and start watching.AQUOS TVs strive for a high level of energy efficiency.AQUOS LCD TVs are Energy Star compliant devices, and consume up to 60% less power than CRT systems and about half as much power as comparable plasma TVs.Being too thin to house its many connections (two high-definition component-video inputs, four each S-video and composite-video, and an XGA-resolution PC input), the LC-37HV4U comes with a stand-alone AVC System--a set-top box that houses all terminals, minimizes clutter, and preserves the panel's austere look. (For greater placement flexibility, Sharp makes an optional 30-foot extension cable for this device.)What's in the BoxLCD TV, detachable speakers, AVC system (set-top box with all terminals), table stand, and a user's manual.",http://ecx.images-amazon.com/images/I/413RDC984EL._SX300_.jpg,,,Electronics,Television & Video,Televisions,LCD TVs,,
ConnectAll 200 High Performance S-Video RF Modulator - RF Modulator (Discontinued by Manufacturer),"Save That Old TVMost older TV sets do not have the audio/video connections you need to hook up your new DVD player, gaming console, or camcorder. But with Monster&#x92;s ConnectAll 200, you can put that TV back to good use.Just like the connection from your cable TV, ConnectAll 200uses a single cable for both audio and video. And unlike other devices, ConnectAll 200 can utilize the high quality S-Video outputs found on today&#x92;s DVD players and gaming consoles. Monster&#x92;s ConnectAll 200 takes the highest quality S-Video signal and converts them so they can be conveniently viewed through your regular TV tuner  on Channels 3 or 4. The results are brighter and sharper video with the convenience of an RF-type connection.Although not stereo or surround sound, some users prefer to use the ""one wire"" solution offered by RF technology, sometimes referred to F-pin or coaxial connection.So, don&#x92;t discard your older TV just because it lacks the same high quality connections as your DVD, Satellite, VCR, or Gaming Console. Use Monster&#x92;s high performance S-Video RF Modulator and connect it all!",http://ecx.images-amazon.com/images/I/41j4GtWkFzL._SX300_.jpg,33.3,,Electronics,Accessories & Supplies,Audio & Video Accessories,RF Modulators,,
Logitech Premium Desktop Optical 10-Pack (967311-0403),"The select Logitech Premium Desktop Optical product bundle is a market unique, cutting-edge solution that integrates the cordless mouse receiver inside the keyboard. As a result, the Premium Desktop Optical bundle offers the security of a corded keyboard and the convenience of a dual channel cordless optical mouse. The premium black and silver color scheme is designed to coordinate with contemporary high-end PCs. The Internet keyboard features integrate user-friendly hot-keys necessary for an efficient, secure user experience. Multimedia Keys allow users to better control their CD, DVD, and streaming media experience. With the click of a button, they can instantly increase, decrease, or mute audio. It's all about ease and instant control.",http://ecx.images-amazon.com/images/I/11RH65EXM4L.jpg,129.95,,Electronics,Computers & Accessories,Cables & Accessories,Mice,,
Nikon 70-200mm f/2.8G ED-IF AF-S VR Zoom Nikkor Lens for Nikon Digital SLR Cameras,"Lens-making is an art--Nikon artisans craft Nikkor optics from the finest materials, taking pride in adding their intellect and technique to bring the world's finest lenses to life. They push the leading edge of lens-making in their effort to provide the ""glass"" that makes the world's greatest pictures.AF Nikkor lenses work with Nikon SLRs for optimal performance, even the very latest. The Nikon 70-200mm f2.8G IF-ED AF-S VR is a compact, lightweight G-type fast telephoto zoom with Vibration Reduction. VR operation offers the equivalent of using a shutter speed three stops (eight times) faster. In addition, active vibration mode selection is possible, for use in an active situation such as in a car, boat, or plane. VR On/Off mode available.The lens holds a fast and constant f2.8 maximum aperture through the entire focal range. The built-in Single Wave Motor provides ultra-fast, ultra-quiet AF operation. Five ED glass elements offer higher optical performance, and is protected by a dust and waterproof rubber sealing mount.Internal-focusing design smooths focusing and has great body balance, and the filter attachment does not rotate with focusing. It also features an M/A mode that enables instant switching from autofocus to manual with virtually no lag time even during AF servo operation, no power consumption during manual focus operation, rounded diaphragm (9 blades) for natural blur, and focuses as close as 4.9 feet in autofocus and 4.6 feet in manual focus. High-performance Nikon Super Integrated Coating offers superior color reproduction and minimizes ghost and flare. Detachable tripod mounting collar provided.The new G design enables apertures to be selected from select Nikon AF SLR camera bodies, incorporating distance information for flash and ambient light exposure processes. Fully compatible with Nikon TC-14E II, TC-17E II, and TC-20E II teleconverters and D1X, D2H, D1H, D100, D70, F6, F5, F100, N80, N75, and N65 cameras.ED glass: An essential element of Nikkor telephoto lensesNikon developed ED (Extra-low Dispersion) glass to enable the production of lenses that offer superior sharpness and color correction by minimizing chromatic aberration. Put simply, chromatic aberration is a type of image and color dispersion that occurs when light rays of varying wavelengths pass through optical glass. In the past, correcting this problem for telephoto lenses required special optical elements that offer anomalous dispersion characteristics--specifically calcium fluoride crystals. However, fluorite easily cracks and is sensitive to temperature changes that can adversely affect focusing by altering the lens' refractive index. So Nikon designers and engineers put their heads together and came up with ED glass, which offers all the benefits and none of the drawbacks of calcium fluorite-based glass. With this innovation, Nikon developed several types of ED glass suitable for various lenses. They deliver stunning sharpness and contrast even at their largest apertures. In this way, Nikkor's ED-series lenses exemplify Nikon's preeminence in lens innovation and performance.Nikon Super Integrated Coating ensures exceptional performanceTo enhance the performance of its optical lens elements, Nikon employs an exclusive multilayer lens coating that helps reduce ghost and flare to a negligible level. Nikon Super Integrated Coating achieves a number of objectives, including minimized reflection in the wider wavelength range and superior color balance and reproduction. Nikon Super Integrated Coating is especially effective for lenses with a large number of elements, like our Zoom-Nikkors. Also, Nikon's multilayer coating process is tailored to the design of each particular lens. The number of coatings applied to each lens element is carefully calculated to match the lens type and glass used, and also to assure the uniform color balance that characterizes Nikkor lenses. This results in lenses that meet much higher standards than the rest of the industry.Internal FocusingImagine being able to focus a lens without it changing in size. Nikon's IF technology enables just that. All internal optical movement is limited to the interior of the non-extending lens barrel. This allows for a more compact, lightweight construction as well as a closer focusing distance. In addition, a smaller and lighter focusing lens group is employed to ensure faster focusing. The IF system is featured in most Nikkor telephoto and selected Nikkor zoom lenses.Distance informationD-type and G-type Nikkors relay subject-to-camera distance information to AF Nikon camera bodies. This then makes possible advances like 3D Matrix Metering and 3D Multi-Sensor Balanced Fill-Flash. Note: D-type and G-type Nikkors provide distance information to the following cameras: Auto exposure; F6, F5, F100, F90X, F80, F75, F70, F65, F60, F55, F50, Pronea S, Pronea 600i, D2 series, D1 series, D100, and D70s/D70. Flash control; F6, F5, F100, F90X, F80, F75, F70, D2 series, D1 series, D100, and D70s/D70 cameras.G-type Nikkor lensThe G-type Nikkor has no aperture ring; aperture should be selected from camera body.Silent Wave MotorNikon's AF-S technology is yet another reason professional photographers like Nikkor telephoto lenses. AF-S Nikkors feature Nikon's SWM which converts ""traveling waves"" into rotational energy to focus the optics. This enables high-speed autofocusing that's extremely accurate and super quiet.M/A modeAF-S Nikkors feature Nikon's exclusive M/A mode, that allows switching from autofocus to manual operation with virtually no time lag--even during AF servo operation and regardless of AF mode in use.Vibration Reduction (VR)This innovative VR system minimizes image blur caused by camera shake, and offers the equivalent of shooting at a shutter speed three stops (eight times) faster. It allows handheld shooting at dusk, at night, and even in poorly lit interiors. The lens' VR system also detects automatically when the photographer pans--no special mode is required.VR operation works with the Nikon F6, F5, F100, F80, F75, F65, D2-series, D1-series, D100, D70-series, and D50 cameras.What's in the Box:Lens, 77mm snap-on front lens cap, rear lens cap LF-1, bayonet hood HB-29, soft pouch CL-M2.",http://ecx.images-amazon.com/images/I/41nn1v93WML._SX300_.jpg,,Nikon,Electronics,Camera & Photo,Lenses,Camera Lenses,Digital Camera Lenses,
"3 meter (9.84 feet) Better Cables Premium Fiber Optic Cable/Toslink Cable (Optical Cable) - High-End, High-Performance, Audiophile Digital Audio Cable (Discontinued by Manufacturer)","Toslink optical cable (also known as EIA-J) is a fiber optic digital audio cable that carries digital audio data in the form of light pulses, rather than using electricity. This optical cable can eliminate some of the distortions caused by imperfections of inductance, capacitance and resistance in some copper based cables. Toslink optical cables can be use with digital Audio inputs and/or outputs are common on many newer Dolby Digital and DTS surround sound receivers, DVD players, CD players, cable boxes, MP3 and DAT recorders, outboard AD/DA Converters and satellite dish receivers.

The Premium Toslink optical cable is compatible with all S/PDIF, ADAT's, and Dolby Digital or DTS audio devices that use the Toslink interface.

Our optical cable is designed to provide outstanding low-loss, low-jitter performance while overcoming the usual limitations of cheaper fiber-optic cables. Our unique all-metal connector and ultra-thick cable jacket significantly improves the cable's durability and strength. Also, the all-metal connectors ensure a tight connection every time.",http://ecx.images-amazon.com/images/I/41MjgeyC1jL._SX300_.jpg,54.95,,Electronics,Accessories & Supplies,Audio & Video Accessories,Cables & Interconnects,Audio Cables,Fiber Optic Cables
BetterCables 1M (3.28 ft)  Silver Serpent S-Video (SVHS) Cable,"For the ultimate in S-Video performance, we are proud to offer our Silver Serpent S-Video cable. This cable offers an outstanding low-loss connection for DVD players, satellite tv receivers, televisions and any device using the standard 4-pin S-Video (S-VHS) connection. This cable delivers excellent color, contrast, picture detail and black levels on both short and long runs. The Silver Serpent S-Video cable features twin 99.999% pure Silver coated copper conductors (7X38), hard-cell high-density foam PE dielectric, and dual-shielding for outstanding RF and EMI interference protection. The nominal impedance is 75-ohms and its low-capacitance is 17.3 pF per ft.",http://ecx.images-amazon.com/images/I/41rDJR0SaEL._SY300_.jpg,,,Electronics,Accessories & Supplies,Audio & Video Accessories,Cables & Interconnects,Video Cables,S-Video Cables
Sony ICF-SW35 Digital Tuning World Band Receiver (Discontinued by Manufacturer),"Sony ICF-SW35 Sony  Digital Tuning World Band Receiver  AM(LW/ MW/ SW)/ FM Reception, 50 Memory Presets (10 presets per page/five pages), Memory Scan, Variable Attenuator ""ATT"" Control for Scan Tuning, Dual Standby Memory, Backlit LCD Display",http://ecx.images-amazon.com/images/I/51Y6R45FFPL._SX300_.jpg,,,Electronics,Portable Audio & Video,Radios,Shortwave Radios,,
SeaLife SL545 SportDiver II Compact 35mm Underwater Camera,"With the SeaLife SL545 SportDiver II Compact 35mm Underwater Camera you'll be ready to snap great photos at depths up to 164 feet. The SportDiver II design features two major components: a small inner camera and a sturdy, waterproof Lexan housing. The Lexan housing is small enough to fit into most BC (Buoyancy Control) pockets, so it is the perfect companion on your favorite dives. The SL545 is both completely waterproof and slightly buoyant. The camera will not sink, but it is heavy enough that if it slips from your hands while you're diving, it won't rush towards the surface.The compact inner camera can be removed from the housing and used on dry land for excellent vacation snapshots above the sea. The buttons are easy to access and a large ""Push Here"" shutter-release lever makes it a breeze to snap a shot at any depth--even wearing gloves. The fully automatic 35mm camera has a built in flash and the SportDiver II is fully expandable with all SeaLife accessories. This is a perfect camera for diving, snorkeling, boating, playing by the pool, and just about any other water sport.",http://ecx.images-amazon.com/images/I/51M1ZXXTFYL._SY300_.jpg,7.05,,Electronics,Camera & Photo,Accessories,Digital Camera Accessories,Accessory Kits,
Griffin Technology ADC to VGA Video Adapter,,http://ecx.images-amazon.com/images/I/21CzOkDIlgL._SX300_.jpg,23.44,,Electronics,Computers & Accessories,Computer Components,Motherboards,,
